"No.","Time","Source","Destination","Protocol","Length","Time since previous frame in this TCP stream","Time delta from previous captured frame","Sequence Number","TCP Flags","This is an ACK to the segment in frame","TCP payload","Payload","Header Length","Info"
"101","09:40:02.563811","192.168.0.1","239.255.255.250","SSDP","354","","0.103943000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"102","09:40:02.667871","192.168.0.1","239.255.255.250","SSDP","386","","0.104060000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"103","09:40:02.772019","192.168.0.1","239.255.255.250","SSDP","315","","0.104148000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"104","09:40:02.875741","192.168.0.1","239.255.255.250","SSDP","374","","0.103722000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"105","09:40:02.979847","192.168.0.1","239.255.255.250","SSDP","368","","0.104106000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"106","09:40:03.083891","192.168.0.1","239.255.255.250","SSDP","315","","0.104044000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"107","09:40:03.187760","192.168.0.1","239.255.255.250","SSDP","370","","0.103869000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"108","09:40:03.291849","192.168.0.1","239.255.255.250","SSDP","380","","0.104089000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"109","09:40:06.355124","192.168.0.101","52.210.184.200","TLSv1.2","97","4.822626000","3.063275000","64","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","","170303001a000000000000071b0f567762c5b49bb564e6526db0ae5a75769d","","32","Application Data"
"110","09:40:06.376140","52.210.184.200","192.168.0.101","TLSv1.2","97","0.021016000","0.021016000","63","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","109","170303001a000000000000087c67165c3a0c10a9ef1f6374323b8325346abc","","32","Application Data"
"111","09:40:06.376648","192.168.0.101","52.210.184.200","TCP","66","0.000508000","0.000508000","95","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","110","","","32","58088  >  443 [ACK] Seq=95 Ack=94 Win=8022 Len=0 TSval=3280884930 TSecr=4095881530"
"112","09:40:11.495995","Alertmec_1a:63:95","Tp-LinkT_02:4d:12","ARP","64","","5.119347000","","","","","","","Who has 192.168.0.1? Tell 192.168.0.101"
"113","09:40:11.496081","Tp-LinkT_02:4d:12","Alertmec_1a:63:95","ARP","60","","0.000086000","","","","","","","192.168.0.1 is at d8:47:32:02:4d:12"
"114","09:40:17.110883","192.168.0.1","224.0.0.1","IGMPv2","60","","5.614802000","","","","","","","Membership Query, general"
"115","09:40:17.111703","192.168.0.1","224.0.0.1","IGMPv2","60","","0.000820000","","","","","","","Membership Query, general"
"116","09:40:17.384051","192.168.0.101","34.240.107.124","TCP","66","15.082487000","0.272348000","93","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=93 Ack=94 Win=1002 Len=0 TSval=2001453396 TSecr=914774284"
"117","09:40:17.405265","34.240.107.124","192.168.0.101","TCP","66","0.021214000","0.021214000","94","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=94 Ack=94 Win=120 Len=0 TSval=914789388 TSecr=2001423054"
"118","09:40:21.480064","192.168.0.101","52.210.184.200","TCP","66","15.103416000","4.074799000","94","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=94 Ack=94 Win=8022 Len=0 TSval=3280900034 TSecr=4095881530"
"119","09:40:21.502411","52.210.184.200","192.168.0.101","TCP","66","0.022347000","0.022347000","94","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=94 Ack=95 Win=425 Len=0 TSval=4095896654 TSecr=3280884930"
"120","09:40:22.020387","192.168.0.101","34.240.107.124","TLSv1.2","97","4.615122000","0.517976000","94","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","","170303001a00000000000005b9e19fd3aa85912a56553a43da9b6279aa5578","","32","Application Data"
"121","09:40:22.042090","34.240.107.124","192.168.0.101","TLSv1.2","97","0.021703000","0.021703000","94","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","120","170303001a00000000000005ba3014b73e0e3305f1579ca7a8fd1d56c0b709","","32","Application Data"
"122","09:40:22.042529","192.168.0.101","34.240.107.124","TCP","66","0.000439000","0.000439000","125","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","121","","","32","49730  >  443 [ACK] Seq=125 Ack=125 Win=1002 Len=0 TSval=2001458055 TSecr=914794024"
"123","09:40:23.044258","192.168.0.1","239.255.255.250","SSDP","306","","1.001729000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"124","09:40:23.147776","192.168.0.1","239.255.255.250","SSDP","315","","0.103518000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"125","09:40:23.251754","192.168.0.1","239.255.255.250","SSDP","378","","0.103978000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"126","09:40:23.355856","192.168.0.1","239.255.255.250","SSDP","370","","0.104102000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"127","09:40:23.459895","192.168.0.1","239.255.255.250","SSDP","315","","0.104039000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"128","09:40:23.563694","192.168.0.1","239.255.255.250","SSDP","354","","0.103799000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"129","09:40:23.667866","192.168.0.1","239.255.255.250","SSDP","386","","0.104172000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"130","09:40:23.771864","192.168.0.1","239.255.255.250","SSDP","315","","0.103998000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"131","09:40:23.875734","192.168.0.1","239.255.255.250","SSDP","374","","0.103870000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"132","09:40:23.979806","192.168.0.1","239.255.255.250","SSDP","368","","0.104072000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"133","09:40:24.083955","192.168.0.1","239.255.255.250","SSDP","315","","0.104149000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"134","09:40:24.187815","192.168.0.1","239.255.255.250","SSDP","370","","0.103860000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"135","09:40:24.291902","192.168.0.1","239.255.255.250","SSDP","380","","0.104087000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"136","09:40:31.904018","192.168.0.101","52.210.184.200","TLSv1.2","863","10.401607000","7.612116000","95","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","","1703030318000000000000071ccbe83cca3ab75e7617472c433611c2863b49a8c78aef3câ\200\246","","32","Application Data"
"137","09:40:31.909031","192.168.0.101","192.168.0.1","DNS","102","","0.005013000","","","","","8b8a01000001000000000001076b696e657369730965752d776573742d3109616d617a6fâ\200\246","","Standard query 0x8b8a A kinesis.eu-west-1.amazonaws.com OPT"
"138","09:40:31.919405","192.168.0.1","192.168.0.101","DNS","118","","0.010374000","","","","","8b8a81800001000100000001076b696e657369730965752d776573742d3109616d617a6fâ\200\246","","Standard query response 0x8b8a A kinesis.eu-west-1.amazonaws.com A 99.80.34.167 OPT"
"139","09:40:31.955249","52.210.184.200","192.168.0.101","TLSv1.2","99","0.051231000","0.035844000","94","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","136","170303001c000000000000087d6345f0c2d60bf216824e4bbff6e9aa6b829ee6e9","","32","Application Data"
"140","09:40:31.955975","192.168.0.101","52.210.184.200","TCP","66","0.000726000","0.000726000","892","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","139","","","32","58088  >  443 [ACK] Seq=892 Ack=127 Win=8022 Len=0 TSval=3280910510 TSecr=4095907110"
"141","09:40:31.960772","192.168.0.101","99.80.34.167","TCP","74","0.000000000","0.004797000","0","\302\267\302\267\302\267\302\267\302\267\302\267\302\267\302\267\302\267\302\267S\302\267","","","","40","42636  >  443 [SYN] Seq=0 Win=65340 Len=0 MSS=1452 SACK_PERM=1 TSval=806784320 TSecr=0 WS=64"
"142","09:40:31.980757","99.80.34.167","192.168.0.101","TCP","74","0.019985000","0.019985000","0","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267S\302\267","141","","","40","443  >  42636 [SYN, ACK] Seq=0 Ack=1 Win=26847 Len=0 MSS=1452 SACK_PERM=1 TSval=244398038 TSecr=806784320 WS=256"
"143","09:40:31.981419","192.168.0.101","99.80.34.167","TCP","66","0.000662000","0.000662000","1","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","142","","","32","42636  >  443 [ACK] Seq=1 Ack=1 Win=65344 Len=0 TSval=806784341 TSecr=244398038"
"144","09:40:32.089230","192.168.0.101","99.80.34.167","TLSv1.2","296","0.107811000","0.107811000","1","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","","16030300e1010000dd03036062f21047559f4c02c210725524b3be1084e014e0b2fa1f5eâ\200\246","","32","Client Hello"
"145","09:40:32.108846","99.80.34.167","192.168.0.101","TCP","66","0.019616000","0.019616000","1","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","144","","","32","443  >  42636 [ACK] Seq=1 Ack=231 Win=29952 Len=0 TSval=244398081 TSecr=806784448"
"146","09:40:32.108877","99.80.34.167","192.168.0.101","TLSv1.2","162","0.000031000","0.000031000","1","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","","160303005b0200005703036d9c2eb9f03f25da7a6c01f746f02e61a79bec89d404052752â\200\246","","32","Server Hello"
"147","09:40:32.109595","99.80.34.167","192.168.0.101","TCP","1434","0.000718000","0.000718000","97","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","16030313220b00131e00131b0005b3308205af30820497a00302010202100b6f494a7452â\200\246","","32","443  >  42636 [ACK] Seq=97 Ack=231 Win=29952 Len=1368 TSval=244398081 TSecr=806784448 [TCP segment of a reassembled PDU]"
"148","09:40:32.109597","192.168.0.101","99.80.34.167","TCP","66","0.000002000","0.000002000","231","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","146","","","32","42636  >  443 [ACK] Seq=231 Ack=97 Win=65280 Len=0 TSval=806784469 TSecr=244398081"
"149","09:40:32.109819","99.80.34.167","192.168.0.101","TCP","1434","0.000222000","0.000222000","1465","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","25566b22abcd10509efda8609453e2f57c7a771246092ad327d10572cc1ad8a8bbbfb6b0â\200\246","","32","443  >  42636 [ACK] Seq=1465 Ack=231 Win=29952 Len=1368 TSval=244398081 TSecr=806784448 [TCP segment of a reassembled PDU]"
"150","09:40:32.110047","99.80.34.167","192.168.0.101","TCP","1434","0.000228000","0.000228000","2833","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","7461726669656c6420536572766963657320526f6f742043657274696669636174652041â\200\246","","32","443  >  42636 [ACK] Seq=2833 Ack=231 Win=29952 Len=1368 TSval=244398081 TSecr=806784448 [TCP segment of a reassembled PDU]"
"151","09:40:32.110087","99.80.34.167","192.168.0.101","TLSv1.2","865","0.000040000","0.000040000","4201","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","","01010105000382010f003082010a0282010100d50c3ac42af94ee2f5be19975f8e8853b1â\200\246","","32","Certificate"
"152","09:40:32.110260","99.80.34.167","192.168.0.101","TLSv1.2","404","0.000173000","0.000173000","5000","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","","160303014d0c0001490300174104d643f2759a1ebf928edd1889651a1a0d5cd725965cb3â\200\246","","32","Server Key Exchange"
"153","09:40:32.110262","99.80.34.167","192.168.0.101","TLSv1.2","75","0.000002000","0.000002000","5338","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","","16030300040e000000","","32","Server Hello Done"
"154","09:40:32.111033","192.168.0.101","99.80.34.167","TCP","66","0.000771000","0.000771000","231","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","147","","","32","42636  >  443 [ACK] Seq=231 Ack=1465 Win=64128 Len=0 TSval=806784471 TSecr=244398081"
"155","09:40:32.112177","192.168.0.101","99.80.34.167","TCP","66","0.001144000","0.001144000","231","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","149","","","32","42636  >  443 [ACK] Seq=231 Ack=2833 Win=63680 Len=0 TSval=806784472 TSecr=244398081"
"156","09:40:32.113338","192.168.0.101","99.80.34.167","TCP","66","0.001161000","0.001161000","231","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","150","","","32","42636  >  443 [ACK] Seq=231 Ack=4201 Win=62784 Len=0 TSval=806784473 TSecr=244398081"
"157","09:40:32.113920","192.168.0.101","99.80.34.167","TCP","66","0.000582000","0.000582000","231","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","151","","","32","42636  >  443 [ACK] Seq=231 Ack=5000 Win=62016 Len=0 TSval=806784473 TSecr=244398081"
"158","09:40:32.114216","192.168.0.101","99.80.34.167","TCP","66","0.000296000","0.000296000","231","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","152","","","32","42636  >  443 [ACK] Seq=231 Ack=5338 Win=61696 Len=0 TSval=806784474 TSecr=244398081"
"159","09:40:32.114269","192.168.0.101","99.80.34.167","TCP","66","0.000053000","0.000053000","231","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","153","","","32","42636  >  443 [ACK] Seq=231 Ack=5347 Win=61696 Len=0 TSval=806784474 TSecr=244398081"
"160","09:40:32.599973","192.168.0.101","99.80.34.167","TLSv1.2","141","0.485704000","0.485704000","231","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","","16030300461000004241043c7745558964fcccb78b32654c3f40338d264ba842f23c81f9â\200\246","","32","Client Key Exchange"
"161","09:40:32.619131","99.80.34.167","192.168.0.101","TCP","66","0.019158000","0.019158000","5347","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","160","","","32","443  >  42636 [ACK] Seq=5347 Ack=306 Win=29952 Len=0 TSval=244398132 TSecr=806784959"
"162","09:40:32.813894","192.168.0.101","99.80.34.167","TLSv1.2","72","0.194763000","0.194763000","306","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","","140303000101","","32","Change Cipher Spec"
"163","09:40:32.823572","192.168.0.101","99.80.34.167","TLSv1.2","135","0.009678000","0.009678000","312","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","","160303004000cdf172b152f0fd76b230ec4f3e6c4d11f0563534bf31e175241f7dbf93a3â\200\246","","32","Encrypted Handshake Message"
"164","09:40:32.832841","99.80.34.167","192.168.0.101","TCP","66","0.009269000","0.009269000","5347","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","162","","","32","443  >  42636 [ACK] Seq=5347 Ack=312 Win=29952 Len=0 TSval=244398154 TSecr=806785173"
"165","09:40:32.842847","99.80.34.167","192.168.0.101","TCP","66","0.010006000","0.010006000","5347","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","163","","","32","443  >  42636 [ACK] Seq=5347 Ack=381 Win=29952 Len=0 TSval=244398155 TSecr=806785183"
"166","09:40:32.842886","99.80.34.167","192.168.0.101","TLSv1.2","72","0.000039000","0.000039000","5347","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","","140303000101","","32","Change Cipher Spec"
"167","09:40:32.842890","99.80.34.167","192.168.0.101","TLSv1.2","135","0.000004000","0.000004000","5353","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","","1603030040c5af13ab62e79866493c7dd5077975293bd17f98326e3e5ad36cf68aac1958â\200\246","","32","Encrypted Handshake Message"
"168","09:40:32.843449","192.168.0.101","99.80.34.167","TCP","66","0.000559000","0.000559000","381","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","166","","","32","42636  >  443 [ACK] Seq=381 Ack=5353 Win=64128 Len=0 TSval=806785203 TSecr=244398155"
"169","09:40:32.843487","192.168.0.101","99.80.34.167","TCP","66","0.000038000","0.000038000","381","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","167","","","32","42636  >  443 [ACK] Seq=381 Ack=5422 Win=64128 Len=0 TSval=806785203 TSecr=244398155"
"170","09:40:32.927775","192.168.0.101","99.80.34.167","TCP","1506","0.084288000","0.084288000","381","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","1703030600b8cfb7807da41d3eb47d96df6017d963b32ec7a6037e67b4b6ac66f508f675â\200\246","","32","42636  >  443 [ACK] Seq=381 Ack=5422 Win=64128 Len=1440 TSval=806785286 TSecr=244398155 [TCP segment of a reassembled PDU]"
